6	290	2
16	290	1
10	290	1
11	291	1
7	292	1
6	294	1
30	294	1
9	294	2
28	294	1
9	295	2
10	295	2
13	296	1
16	297	1
7	297	1
6	298	1
13	300	1
10	300	1
24	301	1
30	302	1
7	303	1
15	303	1
9	303	1
28	303	1
8	303	1
3	304	2
5	304	2
4	304	1
30	308	1
28	309	1
6	309	2
14	309	1
9	309	1
11	309	1
15	309	1
10	309	1
12	309	1
30	309	1
3	310	1
25	312	1
10	315	1
9	315	3
11	315	1
12	315	2
13	315	1
7	315	1
6	316	3
29	316	2
10	316	1
7	316	1
30	316	1
12	316	1
8	316	1
9	317	2
6	317	1
28	317	1
6	318	1
1	319	1
7	322	3
8	322	2
11	322	2
16	322	1
15	322	1
12	323	1
8	323	2
28	323	1
6	323	3
30	323	1
16	323	1
9	323	1
8	324	1
10	324	4
6	324	1
28	324	1
15	324	1
7	324	1
9	324	1
7	326	1
29	326	1
9	328	1
15	330	1
9	330	1
15	333	1
9	333	2
8	333	1
29	333	1
6	337	1
28	337	1
7	337	1
8	337	1
10	341	1
9	341	3
9	342	1
7	342	1
10	342	1
10	343	1
9	343	3
16	343	1
12	343	1
9	345	1
11	345	1
8	346	1
9	346	3
16	346	1
9	350	2
15	350	1
11	350	1
28	350	1
12	350	1
28	351	2
6	351	1
29	352	1
7	354	1
16	354	1
9	354	1
29	354	2
10	354	1
6	354	1
8	354	1
8	355	1
7	355	1
11	355	1
16	355	1
9	355	2
10	355	1
6	355	1
28	356	1
29	359	1
25	361	1
14	362	1
6	365	1
9	366	2
10	366	1
7	366	2
14	366	1
30	366	1
8	366	1
8	370	1
30	370	1
10	370	1
29	370	1
28	371	1
10	371	1
29	371	1
6	373	1
13	373	1
29	374	1
8	375	2
30	375	2
9	375	2
13	375	1
15	375	1
28	375	1
5	376	1
12	377	1
6	378	2
10	378	1
9	378	1
30	378	1
16	378	2
15	378	1
29	378	2
9	382	1
7	384	1
6	386	1
9	386	1
9	388	2
10	388	1
12	388	1
10	390	1
3	392	1
13	393	1
9	394	2
7	394	1
14	394	1
30	394	1
15	394	1
6	394	1
8	394	1
14	396	1
9	396	1
8	396	2
10	396	1
6	396	1
30	397	1
11	397	1
12	397	1
9	401	3
11	401	2
28	401	1
16	401	1
13	401	1
7	401	1
8	401	1
11	402	1
9	402	1
30	403	1
13	403	1
29	403	1
28	403	1
9	403	2
7	403	2
2	405	1
4	405	1
5	405	1
16	407	1
30	408	1
9	411	2
28	411	1
11	411	1
7	411	1
9	412	1
7	412	1
8	412	1
28	413	1
11	413	1
29	416	1
9	417	1
9	419	1
11	419	1
7	419	1
6	420	2
8	420	1
29	421	2
7	421	1
28	421	1
9	421	1
15	421	1
6	421	2
11	421	2
7	423	2
8	423	1
9	423	1
11	424	1
6	424	1
9	425	2
14	425	1
8	425	1
30	425	1
6	425	1
16	426	1
9	426	1
5	430	1
1	430	1
6	431	2
10	431	2
9	431	2
11	431	2
12	431	1
28	431	1
6	432	1
10	437	1
15	437	1
16	438	1
30	438	1
9	439	1
15	440	1
8	440	1
6	440	2
29	440	1
9	443	2
8	443	1
11	443	1
8	444	1
11	444	1
29	445	1
30	448	1
2	452	1
11	453	1
6	453	1
29	453	1
8	454	1
29	455	1
12	456	2
9	456	1
10	458	1
12	458	1
9	458	1
8	458	1
6	460	1
7	460	1
11	460	1
9	461	3
29	461	1
17	462	1
19	463	1
14	465	1
9	470	1
29	471	1
9	472	1
29	472	1
16	473	1
9	473	1
1	474	1
8	475	1
28	475	1
29	475	1
29	478	1
6	479	1
10	479	1
9	479	1
13	480	1
13	481	1
8	483	1
9	483	1
7	483	1
10	483	1
12	483	1
29	486	1
30	487	1
10	487	1
9	488	1
12	488	1
7	489	1
6	489	1
10	489	1
11	490	1
16	492	1
11	492	1
10	492	1
6	492	1
7	492	1
15	492	1
3	493	2
4	493	1
10	494	1
9	494	1
6	494	1
8	494	3
12	494	2
13	494	1
16	494	1
29	495	3
6	495	2
11	495	1
10	495	1
28	495	1
9	496	1
9	497	1
7	497	1
30	497	1
6	498	1
11	498	1
30	498	1
7	498	1
7	507	1
11	508	2
8	508	3
28	508	1
13	508	1
6	508	1
7	508	1
30	509	1
28	509	1
16	511	1
12	511	1
28	513	1
8	514	2
10	514	2
9	514	1
16	514	1
13	514	1
7	515	1
28	518	1
4	520	1
9	521	1
6	522	2
7	522	2
30	522	1
9	522	1
28	522	1
29	525	1
7	525	2
28	525	1
6	525	1
9	525	1
8	525	1
10	525	1
28	528	1
15	528	1
6	529	1
6	531	1
9	531	2
6	532	1
29	532	1
10	532	1
30	532	1
7	533	1
6	533	2
14	534	1
28	534	2
30	537	1
11	537	1
9	537	3
8	537	1
10	538	1
9	540	2
11	540	1
29	540	1
16	540	1
28	540	1
6	540	1
15	540	1
10	542	1
9	544	1
30	544	1
10	545	1
9	546	2
7	546	1
10	546	1
8	548	2
9	548	2
7	548	1
29	548	1
15	549	1
6	549	1
7	549	1
29	549	2
8	549	1
12	549	1
10	550	2
9	550	2
8	550	1
29	550	1
6	550	1
12	550	1
13	551	1
25	553	1
9	556	1
13	558	1
29	558	1
6	559	1
7	559	1
14	560	1
7	560	1
29	563	1
6	564	1
10	564	1
9	564	1
16	564	1
24	566	1
9	567	1
30	567	1
10	568	1
11	568	1
9	568	1
14	569	1
28	569	1
29	570	1
6	570	1
10	571	1
8	571	1
8	572	1
16	572	1
29	572	1
7	572	1
9	573	2
6	573	2
7	573	1
28	573	1
13	573	1
7	574	1
16	574	1
15	574	1
9	574	1
5	575	1
3	579	1
29	580	1
29	581	1
9	581	1
9	582	1
6	582	1
14	582	1
10	583	1
11	584	1
6	585	4
9	585	1
11	585	1
7	585	2
8	585	1
29	585	1
9	587	1
7	587	1
30	587	1
28	592	1
24	593	1
7	594	1
6	596	1
28	596	1
7	596	1
7	598	1
30	598	1
9	599	1
5	602	1
3	602	1
4	602	1
6	603	1
9	603	1
28	603	1
14	604	1
8	605	1
28	605	1
13	606	1
29	606	1
6	606	2
9	606	2
8	606	2
12	607	1
9	607	1
9	608	1
6	608	1
7	608	1
11	608	1
12	608	1
6	609	2
6	610	1
9	610	1
30	611	1
16	611	1
11	611	1
8	611	1
9	611	4
7	612	3
11	612	1
29	612	1
9	612	1
11	613	1
6	614	1
29	614	3
11	614	1
9	614	1
10	614	1
11	615	1
30	615	1
6	615	1
8	615	1
9	616	1
10	616	1
6	616	1
29	618	1
16	618	1
9	618	1
12	621	2
9	621	1
10	622	1
9	622	1
11	622	2
29	622	2
9	623	1
10	623	1
14	624	1
9	624	3
6	624	1
10	624	2
11	624	1
7	624	1
8	625	1
15	625	1
10	625	1
14	627	1
9	627	1
29	627	1
7	628	1
30	628	1
6	628	1
9	628	2
11	628	1
8	632	1
7	632	1
1	635	1
7	636	1
11	639	1
9	639	1
15	640	1
9	640	1
7	640	1
9	641	1
28	645	1
6	645	1
10	645	3
15	645	1
9	645	2
8	645	2
7	649	1
9	650	2
16	651	3
11	651	1
7	651	1
6	651	1
10	651	1
13	652	1
7	652	1
28	653	1
15	654	1
9	655	1
29	656	1
10	656	2
16	656	1
28	656	1
9	656	1
9	658	1
7	658	1
14	658	1
30	658	1
6	658	1
15	658	1
9	660	1
30	660	1
6	662	1
7	662	2
11	662	2
12	662	1
9	663	1
8	663	1
7	663	1
10	663	1
28	663	1
9	664	2
30	664	2
29	664	1
11	664	2
12	664	1
8	664	1
29	665	1
11	665	1
14	665	1
9	665	1
28	667	1
9	667	2
8	667	1
10	669	1
13	670	2
7	670	1
6	670	1
8	670	2
16	670	1
30	671	1
29	671	3
6	671	2
8	671	1
9	671	2
11	671	1
3	673	1
4	673	1
5	673	1
9	675	1
9	677	2
13	677	1
29	678	1
8	678	1
11	678	1
13	678	1
9	680	3
6	680	1
11	680	1
7	680	2
30	680	1
28	680	1
8	680	1
29	683	2
8	683	1
10	683	1
14	683	1
9	683	1
9	684	1
30	686	1
11	686	2
14	687	1
7	687	1
9	687	1
8	688	1
16	688	1
30	688	1
7	688	1
13	690	1
8	690	1
9	690	2
6	690	1
14	690	1
6	691	1
11	691	1
7	691	1
14	691	1
9	691	4
8	691	1
10	691	1
9	693	1
7	695	1
12	695	1
30	695	1
5	696	1
9	698	2
28	698	1
10	698	1
16	698	1
6	698	1
7	698	1
11	698	1
8	698	1
8	699	1
6	699	2
10	699	2
30	699	1
29	699	1
7	699	1
28	699	1
13	699	1
15	701	1
7	701	1
9	701	1
6	701	1
28	702	1
25	705	1
16	708	1
26	710	1
6	712	1
29	715	1
9	716	1
8	717	1
9	717	1
11	717	1
30	717	2
29	717	1
12	718	1
8	718	1
29	719	1
9	719	3
7	719	1
28	719	1
6	720	2
9	720	3
12	720	1
16	720	1
8	720	1
10	722	1
8	722	1
9	722	3
7	722	2
11	722	1
6	722	1
29	722	1
10	723	2
29	723	1
13	723	2
30	723	1
11	723	1
9	723	1
18	724	1
14	725	1
9	727	1
12	727	1
7	727	1
8	727	1
9	728	2
12	728	2
8	728	1
11	728	1
28	728	2
29	728	1
4	729	1
9	730	1
30	731	1
9	732	1
6	732	2
8	732	2
7	732	3
30	732	1
10	732	1
6	735	3
29	735	1
14	735	1
9	735	2
15	735	1
1	736	2
4	736	2
3	736	1
5	736	1
11	737	1
13	738	1
7	738	2
10	739	1
28	739	1
11	739	1
9	739	1
8	739	1
7	744	1
15	744	1
6	749	1
7	749	1
9	749	1
15	750	2
8	750	1
10	750	1
9	750	4
8	751	1
7	751	1
30	751	1
14	753	1
13	753	1
29	753	1
10	753	1
28	755	1
9	755	1
15	755	1
11	757	1
2	758	1
4	758	1
8	759	3
6	759	1
7	759	1
29	759	1
9	761	1
29	761	1
8	761	1
11	762	1
16	762	1
7	762	1
30	763	1
9	763	4
10	763	1
7	763	1
8	763	2
28	763	1
9	765	3
6	766	2
28	766	1
8	766	1
28	767	1
28	769	1
14	770	1
6	770	2
30	770	1
8	770	1
9	771	1
7	771	1
9	772	2
12	772	1
29	772	1
7	776	1
8	776	1
9	778	4
28	778	1
6	778	1
15	778	1
6	779	1
2	781	1
3	781	1
29	783	2
30	783	1
9	785	1
11	785	1
15	785	1
9	786	3
28	787	1
12	788	1
9	788	1
10	789	1
14	790	1
28	790	1
9	790	2
8	790	2
16	790	1
2	792	1
9	794	2
7	794	1
8	794	1
6	794	1
9	797	3
29	797	1
10	797	1
7	797	1
9	799	1
11	799	1
7	799	1
8	800	2
6	800	1
29	803	1
10	803	1
14	803	1
9	803	1
7	806	2
6	806	1
10	806	2
30	806	1
10	807	1
8	808	2
28	808	2
6	808	3
16	808	1
15	808	1
11	808	1
28	810	1
8	810	1
28	811	1
9	812	1
15	812	1
9	813	1
11	814	1
9	814	2
29	814	1
6	814	2
8	814	1
13	814	1
7	814	1
10	814	1
30	816	1
7	816	2
8	816	2
9	816	2
28	816	1
13	816	1
16	816	1
9	817	1
29	817	1
14	817	1
11	817	1
29	818	1
4	820	1
11	822	2
8	822	1
24	823	1
7	824	1
10	824	1
9	826	2
15	826	1
30	826	2
29	826	1
28	826	1
7	827	2
16	827	1
28	827	1
24	830	1
26	830	1
4	835	1
5	835	1
2	835	1
6	836	2
16	836	1
30	836	1
30	838	1
11	839	1
28	839	2
9	839	1
7	839	2
30	839	1
8	839	1
29	839	1
9	841	1
30	841	1
12	842	1
28	842	3
29	842	1
9	842	2
7	842	1
30	842	1
29	843	1
28	844	1
8	844	1
6	844	1
7	845	1
1	846	1
5	847	1
9	848	2
7	848	1
9	849	1
29	849	1
16	849	1
20	850	1
1	851	1
9	854	3
28	854	1
7	854	1
6	854	1
15	854	1
9	856	1
16	858	1
29	858	1
30	859	1
6	859	1
28	859	1
13	861	2
9	861	1
12	861	1
7	862	1
11	862	1
9	862	1
14	863	1
8	863	2
7	863	1
9	863	1
10	863	1
13	865	1
29	868	1
30	868	1
11	868	1
28	868	1
13	869	1
9	869	1
3	870	1
28	871	1
6	871	1
11	871	1
10	871	1
6	872	1
26	874	1
9	875	2
10	875	1
12	875	1
18	876	1
2	877	1
9	878	2
15	878	1
30	879	1
10	879	1
7	880	1
9	880	2
14	880	1
22	881	1
10	885	1
6	885	1
28	885	1
4	886	1
1	886	1
4	888	1
6	889	1
9	889	1
6	893	1
8	894	3
6	894	1
15	894	1
28	894	1
12	894	1
13	894	1
9	895	3
7	895	1
10	895	1
11	895	2
29	895	1
9	896	3
11	896	1
28	896	1
8	896	1
16	897	2
12	897	1
28	897	2
8	897	2
7	897	1
29	897	1
29	901	1
29	902	1
28	902	1
6	902	1
15	904	1
6	904	1
16	904	1
9	904	1
2	906	1
2	907	2
4	908	1
16	911	1
8	914	1
30	916	2
9	916	2
6	916	1
28	916	1
8	916	1
10	916	1
7	916	1
7	918	2
9	918	4
14	918	1
11	918	1
30	918	2
29	919	1
6	919	2
9	919	1
8	919	1
7	919	1
28	919	1
9	920	1
7	922	1
11	922	1
1	923	1
28	924	1
16	924	1
8	926	1
9	926	1
6	926	1
7	926	2
12	926	1
13	926	1
14	926	1
29	926	1
14	933	1
15	933	1
9	933	3
6	933	1
29	933	1
9	934	1
7	934	1
16	935	1
14	940	1
8	940	1
6	940	1
9	940	3
13	940	1
15	941	2
13	941	1
6	941	2
29	941	2
9	941	1
8	941	1
10	941	1
16	942	1
11	942	2
7	942	2
30	942	1
7	944	2
6	944	1
10	944	1
9	944	2
13	944	1
11	944	1
2	948	1
30	949	2
10	949	2
12	949	1
8	950	1
11	950	1
28	950	1
6	950	1
15	951	1
7	951	1
30	952	1
7	953	1
8	953	1
28	959	2
11	959	1
30	959	2
7	959	2
30	960	2
8	960	2
9	960	1
6	960	1
13	960	1
11	960	1
6	961	1
8	961	1
30	961	1
8	962	1
9	962	2
10	962	1
6	964	1
8	964	1
9	964	1
6	965	1
16	965	1
13	965	1
8	965	1
2	966	1
4	967	1
5	967	1
6	968	1
14	970	1
29	970	1
10	971	1
13	971	1
23	973	1
16	974	4
10	974	1
29	974	1
9	974	1
8	974	1
7	974	1
7	975	1
28	975	1
9	975	1
10	975	1
8	975	2
14	975	1
16	975	1
16	976	1
7	976	1
11	976	1
8	976	1
29	976	1
14	976	1
9	977	1
6	977	1
12	977	1
9	978	1
6	978	1
14	979	2
12	979	1
11	979	2
6	979	1
30	979	1
28	979	1
8	980	1
6	981	1
8	981	1
5	982	1
14	983	1
9	983	1
7	984	1
11	986	1
7	987	1
30	987	1
12	988	1
28	989	1
16	989	1
8	990	1
30	990	1
9	990	1
10	990	1
30	991	1
9	992	2
9	993	1
11	993	1
7	993	1
6	993	1
23	995	1
5	997	1
28	1000	1
29	1002	1
26	1003	1
6	1006	1
10	1006	1
9	1006	3
12	1006	1
15	1006	1
7	1006	1
11	1006	1
1	1009	1
2	1009	1
15	1010	2
28	1010	1
9	1010	1
7	1010	2
13	1010	1
30	1010	1
8	1010	1
10	1012	1
12	1012	1
10	1013	1
28	1013	1
7	1013	2
30	1013	1
29	1013	1
13	1013	1
12	1013	1
2	1015	1
5	1015	1
8	1016	2
30	1016	1
6	1016	2
9	1016	1
7	1016	2
16	1018	1
13	1019	2
9	1019	1
28	1019	1
8	1019	3
29	1019	2
6	1019	1
8	1020	1
7	1020	1
9	1020	3
16	1020	1
6	1023	1
11	1024	2
30	1024	1
28	1024	2
6	1024	1
7	1027	4
9	1027	1
28	1027	2
12	1027	1
9	1031	1
9	1032	1
8	1033	1
10	1033	1
6	1033	1
9	1033	4
14	1033	1
29	1033	1
7	1034	1
9	1034	2
28	1034	1
11	1034	1
13	1034	1
16	1034	1
30	1035	2
16	1035	1
7	1035	1
28	1037	1
28	1038	1
7	1038	2
12	1038	1
9	1038	1
7	1040	1
8	1040	2
9	1040	1
14	1040	2
11	1040	1
9	1041	2
8	1041	1
9	1042	1
28	1043	1
30	1043	1
13	1043	1
8	1044	1
6	1044	1
12	1045	1
28	1045	2
7	1045	3
9	1045	4
4	1046	1
28	1047	1
30	1048	1
11	1048	1
8	1048	1
6	1049	1
30	1050	1
11	1050	1
12	1050	1
11	1052	2
7	1052	2
28	1054	2
7	1054	1
13	1054	1
14	1054	1
16	1054	1
8	1057	1
12	1059	1
7	1059	1
9	1059	1
6	1059	1
16	1060	2
6	1060	1
10	1060	1
8	1060	1
28	1060	1
14	1060	1
7	1060	1
29	1061	1
10	1061	1
7	1062	2
11	1062	1
9	1062	1
30	1063	2
7	1063	1
28	1063	1
8	1064	3
6	1064	1
10	1064	1
28	1064	2
30	1064	1
7	1065	1
14	1065	1
6	1065	1
13	1065	1
10	1066	1
9	1068	3
6	1068	1
15	1068	1
29	1068	1
28	1069	1
30	1069	1
3	1071	1
8	1072	1
7	1072	1
30	1072	1
10	1073	1
30	1073	1
11	1073	1
10	1074	1
2	1076	1
3	1076	1
29	1077	1
28	1078	1
9	1078	2
7	1078	1
12	1078	1
29	1078	1
14	1078	1
6	1078	1
13	1079	1
9	1079	2
8	1080	1
1	1081	1
9	1082	1
28	1083	2
30	1085	2
29	1085	2
7	1086	1
7	1089	1
9	1090	3
29	1090	2
7	1090	1
8	1090	1
15	1092	1
14	1093	2
13	1093	1
8	1093	1
5	1094	1
9	1095	1
15	1096	1
12	1097	1
29	1098	1
9	1098	3
8	1098	1
7	1098	1
13	1098	1
8	1099	2
29	1099	1
28	1100	1
7	1100	1
9	1102	1
28	1105	1
4	1106	1
30	1107	1
6	1108	1
15	1108	1
11	1108	1
29	1110	1
3	1111	1
30	1112	1
14	1112	1
6	1112	2
9	1112	1
8	1112	2
12	1112	1
16	1112	1
14	1114	1
9	1119	3
6	1119	2
11	1119	1
8	1119	1
16	1120	1
9	1120	2
28	1120	1
7	1120	2
29	1122	2
28	1122	1
6	1122	1
30	1123	1
10	1124	4
30	1124	2
16	1124	1
6	1124	1
8	1124	1
7	1124	1
6	1125	1
29	1126	1
1	1127	1
16	1128	1
9	1129	2
7	1129	2
30	1129	2
15	1129	1
6	1129	1
10	1129	1
22	1132	1
28	1134	1
28	1135	1
8	1135	1
11	1135	3
29	1135	1
30	1135	1
9	1135	1
12	1136	1
6	1137	1
2	1138	1
1	1138	1
6	1139	1
28	1140	1
8	1141	1
15	1141	1
28	1141	1
10	1142	1
28	1142	1
29	1143	1
7	1143	1
11	1143	1
13	1143	1
8	1145	1
9	1145	2
16	1145	1
6	1145	1
6	1146	3
11	1146	2
8	1146	2
7	1146	1
15	1146	1
29	1146	1
7	1148	1
12	1148	1
28	1149	1
7	1149	1
8	1149	1
9	1149	1
30	1149	1
9	1150	4
6	1150	2
13	1150	1
14	1150	1
10	1150	1
7	1150	1
9	1151	1
12	1152	1
13	1152	1
6	1156	2
30	1156	1
14	1156	1
16	1156	1
12	1156	1
7	1156	1
9	1156	1
29	1158	1
9	1158	3
10	1158	1
14	1158	1
13	1159	1
14	1159	1
12	1159	1
9	1159	1
8	1159	2
28	1159	1
11	1159	1
28	1161	1
6	1161	2
9	1161	1
7	1161	1
30	1161	1
11	1161	1
6	1162	1
15	1164	1
30	1164	1
6	1164	1
28	1165	2
9	1165	2
12	1165	1
6	1165	1
30	1165	1
7	1165	1
16	1165	1
9	1168	1
12	1170	1
6	1170	1
16	1170	1
30	1170	2
28	1176	2
7	1176	1
10	1176	1
8	1176	1
29	1178	1
7	1178	2
9	1178	3
16	1178	1
30	1178	1
10	1178	2
30	1180	2
11	1180	1
13	1180	1
7	1181	1
30	1181	1
9	1182	1
7	1182	1
8	1185	1
30	1185	1
9	1185	2
30	1186	1
10	1187	1
9	1187	1
11	1187	1
16	1187	1
7	1187	1
14	1189	1
7	1189	1
13	1190	1
8	1190	2
15	1190	2
9	1190	2
11	1190	1
9	1193	1
16	1193	1
28	1194	3
30	1194	1
9	1194	1
29	1194	1
13	1194	1
14	1194	1
30	1195	1
9	1197	3
15	1197	1
8	1197	2
14	1197	1
7	1197	1
7	1199	1
6	1199	1
28	1199	1
7	1200	1
29	1200	1
13	1200	1
6	1200	1
9	1200	1
30	1200	2
28	1201	2
30	1201	3
8	1201	2
7	1201	1
6	1201	1
29	1201	1
4	1203	1
9	1204	1
6	1206	1
29	1206	1
13	1209	1
30	1211	1
12	1211	1
28	1211	1
29	1217	1
11	1217	2
9	1218	1
10	1218	1
7	1218	1
26	1220	1
9	1222	3
28	1222	1
29	1222	1
30	1222	1
13	1222	1
7	1222	1
14	1222	1
12	1222	1
9	1223	1
1	1224	2
9	1226	1
9	1227	1
8	1228	1
30	1229	1
15	1230	1
6	1231	1
10	1231	1
14	1231	1
8	1234	1
29	1234	1
9	1234	1
16	1239	2
28	1239	1
7	1239	1
12	1239	1
9	1239	1
14	1239	1
13	1239	1
9	1242	1
30	1242	1
29	1242	1
15	1242	1
30	1243	1
9	1243	1
5	1244	1
29	1245	1
9	1246	1
8	1246	1
30	1246	1
14	1247	1
29	1248	1
6	1249	1
8	1249	1
4	1250	1
9	1253	3
7	1254	1
28	1254	1
10	1255	1
9	1257	1
4	1260	1
9	1262	1
29	1262	1
7	1262	1
30	1262	1
12	1262	1
11	1262	1
10	1263	1
16	1263	1
9	1264	1
14	1264	1
28	1264	1
28	1265	1
8	1267	1
29	1268	2
9	1268	1
8	1268	3
28	1268	1
7	1268	1
6	1268	1
29	1269	1
6	1270	1
9	1270	2
13	1270	1
11	1270	1
16	1271	1
6	1271	1
29	1271	1
11	1272	1
14	1272	1
10	1272	1
16	1274	1
6	1274	1
12	1274	1
29	1275	1
6	1275	1
7	1275	1
28	1277	1
9	1277	1
10	1277	1
8	1277	1
7	1277	1
16	1277	1
3	1278	1
6	1279	1
28	1280	1
16	1280	1
7	1281	1
9	1282	1
7	1283	1
30	1283	1
11	1283	1
14	1283	1
5	1284	1
